id,fuente_url,texto_espanol,texto_guarani,categoria,fecha_crawleo
5a5c89a2-818b-4138-9b35-daae55c73e05,https://www.portalguarani.com/,EL ESCRITORIO,MUSEO HISTÓRICO - CASA DE LA INDEPENDENCIA,diccionario,2026-08-07T19:21:28.957591+00:00
28cf1be8-cc06-4840-acea-b3b6132113e4,https://www.portalguarani.com/,JUNTA DIRECTIVA 2010,2013 - ACADEMIA PARAGUAYA DE LA HISTORIA,diccionario,2026-08-07T19:21:28.957591+00:00
5734eb73-d03e-4ee9-8641-a9f5373fec2c,https://www.portalguarani.com/,KM# 25 10 CENTIMOS,AÑO 1953 - MONEDAS DE PARAGUAY,diccionario,2026-08-07T19:21:28.957591+00:00
72f31b1b-92e8-4f21-a344-0212d1d3953c,https://www.portalguarani.com/,KM# 61 150 GUARANIES,AÑO 1973 - MONEDAS DE PARAGUAY,diccionario,2026-08-07T19:21:28.957591+00:00
2a56b4cf-5209-484f-ba5a-de1e87ce8cd5,https://www.portalguarani.com/,REVISTA DEL ATENEO PARAGUAYO,"N° 2, 1963 - Director: ADRIANO IRALA BURGOS",diccionario,2026-08-07T19:21:28.957591+00:00
6609fc66-bd31-4f4c-8689-f80b5c92546f,https://www.portalguarani.com/,MUSEO VIRTUAL DE LA MEMORIA Y VERDAD SOBRE EL STRONISMO,EL STRONISMO - PERSEGUIDOS DURANTE LA DICTADURA: TESTIMONIOS,diccionario,2026-08-07T19:21:28.957591+00:00
ac9a9690-a147-4912-9d5e-50df76d4da16,https://www.portalguarani.com/,DERECHO BANCARIO,6ta. Edición - Tomo II - Autor: BONIFACIO RÍOS ÁVALOS - Año 2011,diccionario,2026-08-07T19:21:28.957591+00:00
0932fa6b-3fde-4d5e-8973-11d476922f0e,https://www.portalguarani.com/,LA EDAD DE ORO DE LA JUSTICIA PARAGUAYA (1949,1959) - Autor: CÉSAR BÁEZ SAMANIEGO - Año 2011,diccionario,2026-08-07T19:21:28.957591+00:00
ad23a3b1-042b-4a3f-a39f-571949816115,https://www.portalguarani.com/,PLAN DE CUENTAS,Autores: ANTONIO AYALA MAÑOTTI/SANTIAGO PANIAGUA BALBUENA - Año 2009,diccionario,2026-08-07T19:21:28.957591+00:00
748ac5e0-81fd-43d8-8ce7-5b4583d19987,https://www.portalguarani.com/,CÓDIGO DE ORGANIZACIÓN JUDICIAL,Autor: ANTONIO AYALA MAÑOTTI - Año 2007,diccionario,2026-08-07T19:21:28.957591+00:00
2da907c7-e8df-41d3-ba93-a377e60da844,https://www.portalguarani.com/,DELITOS DE ACCIÓN PENAL PÚBLICA A INSTANCIA DE LA VÍCTIMA,Autor: RODOLFO FABIÁN CENTURIÓN ORTIZ - Año 2018,diccionario,2026-08-07T19:21:28.957591+00:00
91493dbd-f60f-41b1-a9c6-05880f49fe9c,https://www.portalguarani.com/,DERECHO DEL TRABAJO Y DE LA SEGURIDAD SOCIAL,Autores: MANUEL DEJESÚS RAMÍREZ CANDIA / JOSÉ MANUEL CANO IRALA - Año 2017,diccionario,2026-08-07T19:21:28.957591+00:00
083e9738-a24f-4210-afea-3d22e0af0895,https://www.portalguarani.com/,EL PODER JUDICIAL EN EL PARAGUAY,Sus Orígenes y Organización 1870-1900 - Tomo I,diccionario,2026-08-07T19:21:28.957591+00:00
72618cee-c9e8-4317-ae65-6cb637f72d94,https://www.portalguarani.com/,DERECHO PROCESAL CIVIL,2ª EDICIÓN - Autor: RODOLFO FABIÁN CENTURIÓN ORTIZ - Año 2016,diccionario,2026-08-07T19:21:28.957591+00:00
cc7e10ee-99b2-4e93-97b5-3b5e62e29d54,https://www.portalguarani.com/,CÓDIGO PENAL PARAGUAYO,Autor: NELSON ALCIDES MORA RODAS - Año 2012,diccionario,2026-08-07T19:21:28.957591+00:00
68db10c2-5ce3-41e4-8564-2cc6e9ed9737,https://www.portalguarani.com/,COMENTARIO A LA CONSTITUCIÓN,TOMO II - Compiladores: EMILIO CAMACHO / LUIS LEZCANO CLAUDE - Año 2002,diccionario,2026-08-07T19:21:28.957591+00:00
68c633e3-b608-4269-960a-9acd1bbc869a,https://www.portalguarani.com/,MONEDAS DEL PARAGUAY 1790,2015 / PARAGUAYAN COINS,diccionario,2026-08-07T19:21:28.957591+00:00
b4b75c68-13f0-40ea-a0c8-8f9871892130,https://www.portalguarani.com/,EL TRÍO PARANÁ,"LA RADIO: EL GRAN PEDESTAL DE LOS ARTISTAS - Por EDUARDO PALACIOS - Domingo, 28 de Febrero de 2021",diccionario,2026-08-07T19:21:28.957591+00:00
37acdb15-0240-44dc-82d6-8a56b0033e6f,https://www.portalguarani.com/,ALTERNATIVA ECOLÓGICA DE CULTIVO,"Ing. Agr. FERNANDO DÍAZ SHENKER - Miércoles, 08 de Noviembre de 2017",diccionario,2026-08-07T19:21:28.957591+00:00
897dbbf0-c313-4647-97a2-be8d877303bd,https://www.portalguarani.com/,ZARZAPARRILLA COLORADA,PROPIEDADES - Estudio de JAVIER CATALDO,diccionario,2026-08-07T19:21:28.957591+00:00
9b57ac75-19cb-4270-8ae4-c9a18465371d,https://www.portalguarani.com/,A UNA LUQUEÑA,Letra: ZOILO F. CANTERO,diccionario,2026-08-07T19:21:28.957591+00:00
0114dbec-1a08-426f-82ff-f1e40c4ba851,https://www.portalguarani.com/,JUICIO SUCESORIO,DERECHO PROCESAL CIVIL - Autor: RODOLFO FABIÁN CENTURIÓN ORTÍZ - Año 2018,diccionario,2026-08-07T19:21:28.957591+00:00
3e773e65-e5fe-4e68-b07f-3fa6ee146a84,https://es.wikipedia.org/wiki/Alfabeto_guaran%C3%AD,Análisis acústico,"auditivo del vocalismo oral del guaraní - Aspecto temporal y de timbre por Renzo Miotti, Universidad de Verona Archivado el 23 de diciembre de 2012 en Wayback Machine.",alfabeto,2026-08-07T19:22:08.789543+00:00
adf3fa79-c53e-4a57-89b7-25e242a384ab,https://es.wikipedia.org/wiki/Alfabeto_guaran%C3%AD,El alfabeto guaraní en orden es el siguiente,[3][editar],alfabeto,2026-08-07T19:22:08.789543+00:00
71e5aaa7-b87e-40fe-b895-2cf7030bdae9,https://es.wikipedia.org/wiki/Alfabeto_guaran%C3%AD,Vocales (Puꞌae),"fonema con sonido oral o nasal. Son 12 que se clasifican en 5 orales, 5 nasales, 1 gutural y 1 gutonasal.",alfabeto,2026-08-07T19:22:08.789543+00:00
a15472a4-06bd-4ebe-894b-f003f9a7f8fa,https://es.wikipedia.org/wiki/Alfabeto_guaran%C3%AD,Consonantes (Pundie),fonema con sonido modificado.,alfabeto,2026-08-07T19:22:08.789543+00:00
dae76a3c-f320-49a2-bc5a-2a16da0d0ee2,https://es.wikipedia.org/wiki/Alfabeto_guaran%C3%AD,En guaraní las palabras se dividen en orales y nasales. Las nasales son aquellas que están compuestas por alguna vocal o consonante nasal. Ej,"akã - porã - kuñataĩ - hembireko. Las orales son aquellas que no contienen vocales ni consonantes nasales. Ej: rajy - túva - sy - arapoty. Las consonantes se leen en guaraní agregándole la letra ""e"". Ej: le, me, ne, re Lo que en español sería: ele, eme, ene, ere. La excepción es la consonante (puso) [4]",alfabeto,2026-08-07T19:22:08.789543+00:00
ba407624-9dcb-48d9-8615-f6b9e7d027a7,https://es.wikipedia.org/wiki/Alfabeto_guaran%C3%AD,"El acento agudo ""´"" se usa como en español, y es llamado muanduhe. Cuando se omite, el acento recae sobre la última sílaba","syva [sɨ'ʋa] (""frente""), áva ['a.ʋa] (""cabello""), tata [ta'ta] (""fuego""), tãi [tãj] (""diente"").",alfabeto,2026-08-07T19:22:08.789543+00:00
d8c9873e-adc9-4dcc-abb2-67dffa4dddf3,https://es.wikipedia.org/wiki/Alfabeto_guaran%C3%AD,El acento (muanduhe),En guaraní ninguna palabra termina en consonante y casi todas llevan acento en la última vocal y no se tilda (acento gráfico).,alfabeto,2026-08-07T19:22:08.789543+00:00
acba783f-4e3f-4bcf-983e-ca7fbfd39491,https://es.wikipedia.org/wiki/Alfabeto_guaran%C3%AD,Se escribe,tape: camino tata: fuego. Y se lee: tapé tatá El acento gráfico se usa cuando la vocal acentuada no es la final. Se lee y se escribe: áva: cabello tái: picante.,alfabeto,2026-08-07T19:22:08.789543+00:00
54df4f6d-6771-4667-b1f9-31c8f8c5385e,https://es.wiktionary.org/wiki/Categor%C3%ADa:Guaran%C3%AD,"Esta es la categoría principal del idioma guaraní. Se habla en: Paraguay, Argentina, Brasil, Bolivia. Información Código: gn Nombre canónico: guaraní ID de Wikidata: 35876 Familia: Lenguas tupí-guaraní Script(s): Latn Véase también Página de referencia Entrada en el Wikcionario. Entrada en Wikipedia. Entrada en Wikidata. Búsqueda en Wikimedia Commons. Lista completa de idiomas.",Árbol genealógico lenguas tupí | lenguas tupí-guaraní | guaraní,diccionario,2026-08-07T19:22:08.789543+00:00
02496951-5574-44d2-a070-ae1fb4dfa6e5,https://es.wiktionary.org/wiki/Categor%C3%ADa:Guaran%C3%AD,Esta es la categoría principal del idioma guaraní. Se habla en,"Paraguay, Argentina, Brasil, Bolivia.",diccionario,2026-08-07T19:22:08.789543+00:00
2971033d-0b8d-440f-bd82-95e87ecdfc54,https://es.wiktionary.org/wiki/Categor%C3%ADa:Guaran%C3%AD,Buscar Buscar Categoría,Guaraní 53 idiomas Añadir tema,diccionario,2026-08-07T19:22:08.789543+00:00
907fe814-04aa-4da5-97e6-ab7b1e0b3b04,https://es.wikibooks.org/wiki/Guaran%C3%AD,"Guaraní Aprenda la lengua del sur El guaraní, o lenguas guaraníes son un grupo de lenguas habladas en Suramérica por más de cuatro millones de personas, dos millones de las cuales la tienen como lengua materna. Son lenguas habladas por los guaraníes, grupos de pueblos autóctonos precolombinos de Paraguay, Bolivia, Brasil y Argentina. La mayoría de los hablantes son mestizos, descendientes de europeos e indígenas. En la América precolonial se empleaban regularmente por pueblos que vivían al este de la Cordillera de los Andes, desde el mar Caribe hasta el Río de la Plata. Este libro pretende ser un buen comienzo para aquellos que deseen saber más acerca de estas lenguas, su historia y de la etnia que hace parte y en el estudio del guaraní criollo. ▶ Índice • Introducción • Texto completo",Índice • Introducción • Texto completo,curso,2026-08-07T19:22:08.789543+00:00
9baf80d9-f819-4f1d-83a3-f5230c2408ae,https://es.wikibooks.org/wiki/Guaran%C3%AD,"Página de edición Este libro se encuentra en construcción, para ello dispone de una página de edición, donde se coordina su construcción.",Página de edición,curso,2026-08-07T19:22:08.789543+00:00
253ccdcb-6ee3-4591-ae2e-13c135d10b50,https://es.wikibooks.org/wiki/Guaran%C3%AD,Determinantes posesivo,atributivos,curso,2026-08-07T19:22:08.789543+00:00
30844cd7-2beb-4507-a1c5-6100ec84cdba,https://es.wikibooks.org/wiki/Guaran%C3%AD,«Estructura básica del guaraní,Wikcionario»,curso,2026-08-07T19:22:08.789543+00:00
0b0f32d7-afce-4a4e-8819-9c03397b5011,https://www.ateneoguarani.edu.py/,Contacte con nosotros Et id eius voluptates atque nihil voluptatem enim in tempore minima sit ad mollitia commodi minus. Ubicación,Julia Miranda Cueto 1721 e/ Ytororó y R.I. 3 Corrales. Email: info@ateneoguarani.edu.py Teléfono: (595-21) 520-276 Loading Enviar mensaje,diccionario,2026-08-07T19:32:18.271627+00:00
3f55b549-1cf6-4cca-9da9-8242fdfb672d,https://www.ateneoguarani.edu.py/,Contacte con nosotros Et id eius voluptates atque nihil voluptatem enim in tempore minima sit ad mollitia commodi minus. Ubicación,Julia Miranda Cueto 1721 e/ Ytororó y R.I. 3 Corrales. Email: info@ateneoguarani.edu.py Teléfono: (595-21) 520-276,diccionario,2026-08-07T19:32:18.271627+00:00
86246d91-82a8-410d-a706-b5206281af5e,https://glosbe.com/es/gn,Glosbe Diccionario español,"guaraní español guaraní Glosbe es un hogar para miles de diccionarios. Ofrecemos no sólo diccionario español - guaraní, pero también los diccionarios para cada par de idiomas existentes - en línea y de forma gratuita. Traducciones del diccionario español - guaraní, definiciones, gramática En Glosbe encontrarás traducciones de español a guaraní provenientes de diversas fuentes. Las traducciones están ordenadas de las más comunes a las menos populares. Hacemos todo lo posible para garantizar que cada expresión tenga definiciones o información sobre la flexión. En traducciones de contexto español - guaraní, oraciones traducidas Los diccionarios Glosbe son únicos. En Glosbe puedes consultar no solo las traducciones español o guaraní. También ofrecemos ejemplos de uso que muestran docenas de oraciones traducidas. Puede ver no solo la traducción de la frase que está buscando, sino también cómo se traduce según el contexto. Memoria de traducción para los idiomas español - guaraní Las frases traducidas que encontrarás en Glosbe proceden de corpus paralelos (grandes bases de datos con textos traducidos). La memoria de traducción es como tener el apoyo de miles de traductores disponibles en una fracción de segundo. Pronunciación, grabaciones A menudo, el texto por sí solo no es suficiente. También necesitamos escuchar cómo suena la frase u oración. En Glosbe encontrarás no solo traducciones del diccionario español-guaraní, sino también grabaciones de audio y lectores informáticos de alta calidad. Diccionario de imágenes Una imagen vale más que mil palabras. Además de las traducciones de texto, en Glosbe encontrará imágenes que presentan los términos buscados. Traductor automático español - guaraní ¿Necesita traducir un texto más largo? No hay problema, en Glosbe encontrarás un traductor español - guaraní que traducirá fácilmente el artículo o archivo que te interese. Nos alegra darte la bienvenida a la Comunidad de Glosbe. ¿Qué tal si añadimos algunas entradas al diccionario? Añadir traducción Ayúdanos a construir el mejor diccionario. Glosbe es un proyecto comunitario creado por gente como tú. Añade algunas entradas al diccionario. Añadir traducción Cambios recientes más (Click here to view more recent changes) Estadísticas del diccionario español - guaraní más (Click here to view statistics) Idioma español Región Region: Spain, Hispanic America, Equatorial Guinea (see below) Official language in: 20 countries Argentina Bolivia Chile Colombia Costa Rica Cuba Dominican Republic Ecuador El Salvador Equatorial Guinea Guatemala Honduras Mexico Nicaragua Panama Paraguay Peru Spain Uruguay Venezuela Dependent entity Puerto Rico Significant minority United States Andorra Gibraltar Belize International organizations African Union CARICOM CELAC European Union ALADI Latin American Parliament Mercosur Organization of American States United Nations Union of South American Nations Usuarios 480.000.000 más Idioma guaraní más",diccionario,2026-08-07T19:47:55.925693+00:00
c5b3a980-dd90-4f0f-b387-c3e04bafdcc3,https://glosbe.com/es/gn,Glosbe Diccionario español,guaraní español guaraní,diccionario,2026-08-07T19:47:55.925693+00:00
213710eb-3325-4669-bdba-32e11f021048,https://glosbe.com/es/gn,Glosbe es un hogar para miles de diccionarios. Ofrecemos no sólo diccionario español,"guaraní, pero también los diccionarios para cada par de idiomas existentes - en línea y de forma gratuita.",diccionario,2026-08-07T19:47:55.925693+00:00
0a4fa3d2-a4c1-4049-9cb7-076e90d9f352,https://glosbe.com/es/gn,Traducciones del diccionario español,"guaraní, definiciones, gramática En Glosbe encontrarás traducciones de español a guaraní provenientes de diversas fuentes. Las traducciones están ordenadas de las más comunes a las menos populares. Hacemos todo lo posible para garantizar que cada expresión tenga definiciones o información sobre la flexión. En traducciones de contexto español - guaraní, oraciones traducidas Los diccionarios Glosbe son únicos. En Glosbe puedes consultar no solo las traducciones español o guaraní. También ofrecemos ejemplos de uso que muestran docenas de oraciones traducidas. Puede ver no solo la traducción de la frase que está buscando, sino también cómo se traduce según el contexto. Memoria de traducción para los idiomas español - guaraní Las frases traducidas que encontrarás en Glosbe proceden de corpus paralelos (grandes bases de datos con textos traducidos). La memoria de traducción es como tener el apoyo de miles de traductores disponibles en una fracción de segundo. Pronunciación, grabaciones A menudo, el texto por sí solo no es suficiente. También necesitamos escuchar cómo suena la frase u oración. En Glosbe encontrarás no solo traducciones del diccionario español-guaraní, sino también grabaciones de audio y lectores informáticos de alta calidad. Diccionario de imágenes Una imagen vale más que mil palabras. Además de las traducciones de texto, en Glosbe encontrará imágenes que presentan los términos buscados. Traductor automático español - guaraní ¿Necesita traducir un texto más largo? No hay problema, en Glosbe encontrarás un traductor español - guaraní que traducirá fácilmente el artículo o archivo que te interese.",diccionario,2026-08-07T19:47:55.925693+00:00
e13d6a14-5972-4442-bd44-3b159908b207,https://glosbe.com/es/gn,Traducciones del diccionario español,"guaraní, definiciones, gramática En Glosbe encontrarás traducciones de español a guaraní provenientes de diversas fuentes. Las traducciones están ordenadas de las más comunes a las menos populares. Hacemos todo lo posible para garantizar que cada expresión tenga definiciones o información sobre la flexión.",diccionario,2026-08-07T19:47:55.925693+00:00
b7bbcc99-4015-4c1a-8695-f663427badef,https://glosbe.com/es/gn,En traducciones de contexto español,"guaraní, oraciones traducidas Los diccionarios Glosbe son únicos. En Glosbe puedes consultar no solo las traducciones español o guaraní. También ofrecemos ejemplos de uso que muestran docenas de oraciones traducidas. Puede ver no solo la traducción de la frase que está buscando, sino también cómo se traduce según el contexto.",diccionario,2026-08-07T19:47:55.925693+00:00
175f5ff0-7de2-4660-8aa0-c5c220de12b8,https://glosbe.com/es/gn,Memoria de traducción para los idiomas español,guaraní Las frases traducidas que encontrarás en Glosbe proceden de corpus paralelos (grandes bases de datos con textos traducidos). La memoria de traducción es como tener el apoyo de miles de traductores disponibles en una fracción de segundo.,diccionario,2026-08-07T19:47:55.925693+00:00
658b9308-2686-419c-9961-5fe1f65ae9fe,https://glosbe.com/es/gn,"Pronunciación, grabaciones A menudo, el texto por sí solo no es suficiente. También necesitamos escuchar cómo suena la frase u oración. En Glosbe encontrarás no solo traducciones del diccionario español","guaraní, sino también grabaciones de audio y lectores informáticos de alta calidad.",diccionario,2026-08-07T19:47:55.925693+00:00
c17b13d2-c9a7-463f-b6f2-e4286e6262ed,https://glosbe.com/es/gn,"A menudo, el texto por sí solo no es suficiente. También necesitamos escuchar cómo suena la frase u oración. En Glosbe encontrarás no solo traducciones del diccionario español","guaraní, sino también grabaciones de audio y lectores informáticos de alta calidad.",diccionario,2026-08-07T19:47:55.925693+00:00
2ea3f955-eebf-420c-a9d8-973265613542,https://glosbe.com/es/gn,Traductor automático español,"guaraní ¿Necesita traducir un texto más largo? No hay problema, en Glosbe encontrarás un traductor español - guaraní que traducirá fácilmente el artículo o archivo que te interese.",diccionario,2026-08-07T19:47:55.925693+00:00
f3114bf8-22b6-4315-b250-d045a73ec7f1,https://glosbe.com/es/gn,"¿Necesita traducir un texto más largo? No hay problema, en Glosbe encontrarás un traductor español",guaraní que traducirá fácilmente el artículo o archivo que te interese.,diccionario,2026-08-07T19:47:55.925693+00:00
233af5d7-671a-47e4-9db5-1bba2c3bb4c7,https://glosbe.com/es/gn,Estadísticas del diccionario español,guaraní más (Click here to view statistics),diccionario,2026-08-07T19:47:55.925693+00:00
e1642122-688e-4dd0-9753-bd4f67fe6d6f,https://glosbe.com/es/gn,Idioma español Región Region,"Spain, Hispanic America, Equatorial Guinea (see below) Official language in: 20 countries Argentina Bolivia Chile Colombia Costa Rica Cuba Dominican Republic Ecuador El Salvador Equatorial Guinea Guatemala Honduras Mexico Nicaragua Panama Paraguay Peru Spain Uruguay Venezuela Dependent entity Puerto Rico Significant minority United States Andorra Gibraltar Belize International organizations African Union CARICOM CELAC European Union ALADI Latin American Parliament Mercosur Organization of American States United Nations Union of South American Nations Usuarios 480.000.000 más Idioma guaraní más",diccionario,2026-08-07T19:47:55.925693+00:00
11328464-b902-498f-bf68-b5235c90a847,https://glosbe.com/es/gn,Idioma español Región Region,"Spain, Hispanic America, Equatorial Guinea (see below) Official language in: 20 countries Argentina Bolivia Chile Colombia Costa Rica Cuba Dominican Republic Ecuador El Salvador Equatorial Guinea Guatemala Honduras Mexico Nicaragua Panama Paraguay Peru Spain Uruguay Venezuela Dependent entity Puerto Rico Significant minority United States Andorra Gibraltar Belize International organizations African Union CARICOM CELAC European Union ALADI Latin American Parliament Mercosur Organization of American States United Nations Union of South American Nations Usuarios 480.000.000 más",diccionario,2026-08-07T19:47:55.925693+00:00
